2015/2/18 15:11:23,43.0 PSI
2015/2/18 22:24:42,62.4 PSI
2015/2/18 22:24:52,62.5 PSI
2015/2/18 22:25:3,62.3 PSI
2015/2/18 22:25:13,61.9 PSI
2015/2/18 22:25:24,61.7 PSI
2015/2/18 22:25:34,61.5 PSI
2015/2/18 22:25:45,62.3 PSI
2015/2/18 22:25:56,62.4 PSI
2015/2/18 22:26:6,62.4 PSI
2015/2/18 22:26:17,63.1 PSI
2015/2/18 22:26:27,63.0 PSI
2015/2/18 22:26:38,62.8 PSI
2015/2/18 22:26:48,62.7 PSI
2015/2/18 22:26:59,62.3 PSI
2015/2/18 22:27:9,62.4 PSI
2015/2/18 22:27:20,62.6 PSI
2015/2/18 22:27:31,61.7 PSI
2015/2/18 22:27:41,62.7 PSI
2015/2/18 22:27:52,62.6 PSI
2015/2/18 22:28:2,63.3 PSI
2015/2/18 22:28:13,63.1 PSI
2015/2/18 22:28:23,62.6 PSI
2015/2/18 22:28:34,62.8 PSI
2015/2/18 22:28:44,62.7 PSI
2015/2/18 22:28:55,62.7 PSI
2015/2/18 22:29:6,63.0 PSI
2015/2/18 22:29:16,62.9 PSI
2015/2/18 22:29:27,62.5 PSI
2015/2/18 22:29:37,62.7 PSI
2015/2/18 22:29:48,62.4 PSI
2015/2/18 22:29:58,61.8 PSI
2015/2/18 22:30:9,62.0 PSI
2015/2/18 22:30:19,62.0 PSI
2015/2/18 22:30:30,63.1 PSI
2015/2/18 22:30:41,62.4 PSI
2015/2/18 22:30:51,63.2 PSI
2015/2/18 22:31:2,63.1 PSI
2015/2/18 22:31:12,62.1 PSI
2015/2/18 22:31:23,62.8 PSI
2015/2/18 22:31:33,62.4 PSI
2015/2/18 22:31:44,63.1 PSI
2015/2/18 22:31:54,63.2 PSI
2015/2/18 22:32:5,62.7 PSI
2015/2/18 22:32:16,62.4 PSI
2015/2/18 22:32:26,62.1 PSI
2015/2/18 22:32:37,62.3 PSI
2015/2/18 22:32:48,62.7 PSI
2015/2/18 22:32:58,62.4 PSI
2015/2/18 22:33:9,62.4 PSI
2015/2/18 22:33:19,62.3 PSI
2015/2/18 22:33:30,63.0 PSI
2015/2/18 22:33:40,63.0 PSI
2015/2/18 22:33:51,62.7 PSI
2015/2/18 22:34:1,62.7 PSI
2015/2/18 22:34:12,63.1 PSI
2015/2/18 22:34:23,63.0 PSI
2015/2/18 22:34:33,62.9 PSI
2015/2/18 22:34:44,62.6 PSI
2015/2/18 22:34:54,62.6 PSI
2015/2/18 22:35:5,62.4 PSI
2015/2/18 22:35:15,62.4 PSI
2015/2/18 22:35:26,63.1 PSI
2015/2/18 22:35:36,62.4 PSI
2015/2/18 22:35:47,63.0 PSI
2015/2/18 22:35:58,62.7 PSI
2015/2/18 22:36:8,62.5 PSI
2015/2/18 22:36:19,63.0 PSI
2015/2/18 22:36:29,62.9 PSI
2015/2/18 22:36:40,62.8 PSI
2015/2/18 22:36:50,62.7 PSI
2015/2/18 22:37:1,62.8 PSI
2015/2/18 22:37:11,63.0 PSI
2015/2/18 22:37:22,62.4 PSI
2015/2/18 22:37:33,62.6 PSI
2015/2/18 22:37:43,62.7 PSI
2015/2/18 22:37:54,63.0 PSI
2015/2/18 22:38:4,63.3 PSI
2015/2/18 22:38:15,63.6 PSI
2015/2/18 22:38:25,63.2 PSI
2015/2/18 22:38:36,63.2 PSI
2015/2/18 22:38:46,63.8 PSI
2015/2/18 22:38:57,62.9 PSI
2015/2/18 22:39:8,62.3 PSI
2015/2/18 22:39:18,63.1 PSI
2015/2/18 22:39:29,63.6 PSI
2015/2/18 22:39:39,63.3 PSI
2015/2/18 22:39:50,63.0 PSI
2015/2/18 22:40:0,62.8 PSI
2015/2/18 22:40:11,63.5 PSI
2015/2/18 22:40:21,63.0 PSI
2015/2/18 22:40:32,63.4 PSI
2015/2/18 22:40:43,63.3 PSI
2015/2/18 22:40:53,63.7 PSI
2015/2/18 22:41:4,64.0 PSI
2015/2/18 22:41:14,63.4 PSI
2015/2/18 22:41:25,63.7 PSI
2015/2/18 22:41:35,63.5 PSI
2015/2/18 22:41:46,63.3 PSI
2015/2/18 22:41:56,63.6 PSI
2015/2/18 22:42:7,63.6 PSI
2015/2/18 22:42:18,63.3 PSI
2015/2/18 22:42:28,63.7 PSI
2015/2/18 22:42:39,63.2 PSI
2015/2/18 22:42:49,63.9 PSI
2015/2/18 22:43:0,63.4 PSI
2015/2/18 22:43:10,63.3 PSI
2015/2/18 22:43:21,63.7 PSI
2015/2/18 22:43:32,63.0 PSI
2015/2/18 22:43:42,63.6 PSI
2015/2/18 22:43:53,63.5 PSI
2015/2/18 22:44:3,63.4 PSI
2015/2/18 22:44:14,63.6 PSI
2015/2/18 22:44:24,63.3 PSI
2015/2/18 22:44:35,63.0 PSI
2015/2/18 22:44:45,63.9 PSI
2015/2/18 22:44:56,63.2 PSI
2015/2/18 22:45:7,64.0 PSI
2015/2/18 22:45:17,63.5 PSI
2015/2/18 22:45:28,62.5 PSI
2015/2/18 22:45:38,63.5 PSI
2015/2/18 22:45:49,62.5 PSI
2015/2/18 22:45:59,62.4 PSI
2015/2/18 22:46:10,62.7 PSI
2015/2/18 22:46:21,63.4 PSI
2015/2/18 22:46:31,62.9 PSI
2015/2/18 22:46:42,63.4 PSI
2015/2/18 22:46:52,62.9 PSI
2015/2/18 22:47:3,63.2 PSI
2015/2/18 22:47:13,62.2 PSI
2015/2/18 22:47:24,62.9 PSI
2015/2/18 22:47:34,63.0 PSI
2015/2/18 22:47:45,62.8 PSI
2015/2/18 22:47:56,63.4 PSI
2015/2/18 22:48:6,63.4 PSI
2015/2/18 22:48:17,63.7 PSI
2015/2/18 22:48:27,63.0 PSI
2015/2/18 22:48:38,63.3 PSI
2015/2/18 22:48:48,63.6 PSI
2015/2/18 22:48:59,63.3 PSI
2015/2/18 22:49:9,63.3 PSI
2015/2/18 22:49:20,63.9 PSI
2015/2/18 22:49:31,63.0 PSI
2015/2/18 22:49:41,63.3 PSI
2015/2/18 22:49:52,63.3 PSI
2015/2/18 22:50:2,63.5 PSI
2015/2/18 22:50:13,63.6 PSI
2015/2/18 22:50:23,63.3 PSI
2015/2/18 22:50:34,63.4 PSI
2015/2/18 22:50:44,64.0 PSI
2015/2/18 22:50:55,63.2 PSI
2015/2/18 22:51:6,63.7 PSI
2015/2/18 22:51:16,63.0 PSI
2015/2/18 22:51:27,63.5 PSI
2015/2/18 22:51:38,63.6 PSI
2015/2/18 22:51:48,63.7 PSI
2015/2/18 22:51:59,63.8 PSI
2015/2/18 22:52:9,64.0 PSI
2015/2/18 22:52:20,63.9 PSI
2015/2/18 22:52:30,64.4 PSI
2015/2/18 22:52:41,63.7 PSI
2015/2/18 22:52:51,64.1 PSI
2015/2/18 22:53:2,63.9 PSI
2015/2/18 22:53:13,64.1 PSI
2015/2/18 22:53:23,64.3 PSI
2015/2/18 22:53:34,64.0 PSI
2015/2/18 22:53:44,64.1 PSI
2015/2/18 22:53:55,63.3 PSI
2015/2/18 22:54:5,64.0 PSI
2015/2/18 22:54:16,64.4 PSI
2015/2/18 22:54:27,64.3 PSI
2015/2/18 22:54:37,64.3 PSI
2015/2/18 22:54:48,64.0 PSI
2015/2/18 22:54:58,64.1 PSI
2015/2/18 22:55:9,64.3 PSI
2015/2/18 22:55:19,64.3 PSI
2015/2/18 22:55:30,63.9 PSI
2015/2/18 22:55:40,63.8 PSI
2015/2/18 22:55:51,63.5 PSI
2015/2/18 22:56:2,63.8 PSI
2015/2/18 22:56:12,64.0 PSI
2015/2/18 22:56:23,63.7 PSI
2015/2/18 22:56:33,63.7 PSI
2015/2/18 22:56:44,63.7 PSI
2015/2/18 22:56:54,63.5 PSI
2015/2/18 22:57:5,63.7 PSI
2015/2/18 22:57:15,63.7 PSI
2015/2/18 22:57:26,63.4 PSI
2015/2/18 22:57:37,63.2 PSI
2015/2/18 22:57:47,63.4 PSI
2015/2/18 22:57:58,63.9 PSI
2015/2/18 22:58:8,63.4 PSI
2015/2/18 22:58:19,63.8 PSI
2015/2/18 22:58:29,64.1 PSI
2015/2/18 22:58:40,63.8 PSI
2015/2/18 22:58:50,63.9 PSI
2015/2/18 22:59:1,63.9 PSI
2015/2/18 22:59:12,64.0 PSI
2015/2/18 22:59:22,64.1 PSI
2015/2/18 22:59:33,64.0 PSI
2015/2/18 22:59:43,64.2 PSI
2015/2/18 22:59:54,64.1 PSI
2015/2/18 23:0:4,63.9 PSI
2015/2/18 23:0:15,64.0 PSI
2015/2/18 23:0:25,63.8 PSI
2015/2/18 23:0:36,63.6 PSI
2015/2/18 23:0:47,63.7 PSI
2015/2/18 23:0:57,63.9 PSI
2015/2/18 23:1:8,63.9 PSI
2015/2/18 23:1:18,63.7 PSI
2015/2/18 23:1:29,63.8 PSI
2015/2/18 23:1:39,64.3 PSI
2015/2/18 23:1:50,64.0 PSI
2015/2/18 23:2:0,64.0 PSI
2015/2/18 23:2:11,63.6 PSI
2015/2/18 23:2:22,63.5 PSI
2015/2/18 23:2:32,63.6 PSI
2015/2/18 23:2:43,64.2 PSI
2015/2/18 23:2:53,63.9 PSI
2015/2/18 23:3:4,63.7 PSI
2015/2/18 23:3:14,64.3 PSI
2015/2/18 23:3:25,64.5 PSI
2015/2/18 23:3:35,64.0 PSI
2015/2/18 23:3:46,64.3 PSI
2015/2/18 23:3:57,64.6 PSI
2015/2/18 23:4:7,64.3 PSI
2015/2/18 23:4:18,64.3 PSI
2015/2/18 23:4:28,64.5 PSI
2015/2/18 23:4:39,64.3 PSI
2015/2/18 23:4:49,64.6 PSI
2015/2/18 23:5:0,64.3 PSI
2015/2/18 23:5:10,64.4 PSI
2015/2/18 23:5:21,64.3 PSI
2015/2/18 23:5:32,64.3 PSI
2015/2/18 23:5:42,64.5 PSI
2015/2/18 23:5:53,64.6 PSI
2015/2/18 23:6:3,64.3 PSI
2015/2/18 23:6:14,64.8 PSI
2015/2/18 23:6:24,64.9 PSI
2015/2/18 23:6:35,64.9 PSI
2015/2/18 23:6:45,64.6 PSI
2015/2/18 23:6:56,64.8 PSI
2015/2/18 23:7:7,64.6 PSI
2015/2/18 23:7:17,64.3 PSI
2015/2/18 23:7:28,64.4 PSI
2015/2/18 23:7:38,64.4 PSI
2015/2/18 23:7:49,64.3 PSI
2015/2/18 23:8:0,64.6 PSI
2015/2/18 23:8:10,64.5 PSI
2015/2/18 23:8:21,65.0 PSI
2015/2/18 23:8:31,64.3 PSI
2015/2/18 23:8:42,64.6 PSI
2015/2/18 23:8:52,64.4 PSI
2015/2/18 23:9:3,64.5 PSI
2015/2/18 23:9:13,64.4 PSI
2015/2/18 23:9:24,64.1 PSI
2015/2/18 23:9:35,64.4 PSI
2015/2/18 23:9:45,64.5 PSI
2015/2/18 23:9:56,64.9 PSI
2015/2/18 23:10:6,64.8 PSI
2015/2/18 23:10:17,64.3 PSI
2015/2/18 23:10:28,64.9 PSI
2015/2/18 23:10:38,64.4 PSI
2015/2/18 23:10:49,64.3 PSI
2015/2/18 23:10:59,64.5 PSI
2015/2/18 23:11:10,64.3 PSI
2015/2/18 23:11:20,64.4 PSI
2015/2/18 23:11:31,64.7 PSI
2015/2/18 23:11:42,64.3 PSI
2015/2/18 23:11:52,64.6 PSI
2015/2/18 23:12:3,64.5 PSI
2015/2/18 23:12:13,63.7 PSI
2015/2/18 23:12:24,64.5 PSI
2015/2/18 23:12:34,64.6 PSI
2015/2/18 23:12:45,64.3 PSI
2015/2/18 23:12:55,64.9 PSI
2015/2/18 23:13:6,64.6 PSI
2015/2/18 23:13:17,64.3 PSI
2015/2/18 23:13:27,64.4 PSI
2015/2/18 23:13:38,64.2 PSI
2015/2/18 23:13:48,64.1 PSI
2015/2/18 23:13:59,64.3 PSI
2015/2/18 23:14:9,64.5 PSI
2015/2/18 23:14:20,64.1 PSI
2015/2/18 23:14:30,64.8 PSI
2015/2/18 23:14:41,64.6 PSI
2015/2/18 23:14:52,64.8 PSI
2015/2/18 23:15:2,64.4 PSI
2015/2/18 23:15:13,64.8 PSI
2015/2/18 23:15:23,64.4 PSI
2015/2/18 23:15:34,64.9 PSI
2015/2/18 23:15:44,64.9 PSI
2015/2/18 23:15:55,65.4 PSI
2015/2/18 23:16:6,64.6 PSI
2015/2/18 23:16:16,64.9 PSI
2015/2/18 23:16:27,64.9 PSI
2015/2/18 23:16:37,64.3 PSI
2015/2/18 23:16:48,64.8 PSI
2015/2/18 23:16:58,64.6 PSI
2015/2/18 23:17:9,64.3 PSI
2015/2/18 23:17:19,64.6 PSI
2015/2/18 23:17:30,64.3 PSI
2015/2/18 23:17:41,64.9 PSI
2015/2/18 23:17:51,64.3 PSI
2015/2/18 23:18:2,64.9 PSI
2015/2/18 23:18:12,64.7 PSI
2015/2/18 23:18:23,64.8 PSI
2015/2/18 23:18:33,64.9 PSI
2015/2/18 23:18:44,64.9 PSI
2015/2/18 23:18:54,64.9 PSI
2015/2/18 23:19:5,65.2 PSI
2015/2/18 23:19:16,64.8 PSI
2015/2/18 23:19:26,65.0 PSI
2015/2/18 23:19:37,65.0 PSI
2015/2/18 23:19:47,65.2 PSI
2015/2/18 23:19:58,65.2 PSI
2015/2/18 23:20:8,64.3 PSI
2015/2/18 23:20:19,64.6 PSI
2015/2/18 23:20:29,64.0 PSI
2015/2/18 23:20:40,63.9 PSI
2015/2/18 23:20:51,64.5 PSI
2015/2/18 23:21:1,64.1 PSI
2015/2/18 23:21:12,64.3 PSI
2015/2/18 23:21:22,64.6 PSI
2015/2/18 23:21:33,64.7 PSI
2015/2/18 23:21:43,64.0 PSI
2015/2/18 23:21:54,64.6 PSI
2015/2/18 23:22:5,64.4 PSI
2015/2/18 23:22:15,65.2 PSI
2015/2/18 23:22:26,64.8 PSI
2015/2/18 23:22:36,65.1 PSI
2015/2/18 23:22:47,65.1 PSI
2015/2/18 23:22:57,64.7 PSI
2015/2/18 23:23:8,65.1 PSI
2015/2/18 23:23:18,64.2 PSI
2015/2/18 23:23:29,64.5 PSI
2015/2/18 23:23:40,64.8 PSI
2015/2/18 23:23:50,64.8 PSI
2015/2/18 23:24:1,64.6 PSI
2015/2/18 23:24:11,64.5 PSI
2015/2/18 23:24:22,64.2 PSI
2015/2/18 23:24:32,64.8 PSI
2015/2/18 23:24:43,64.6 PSI
2015/2/18 23:24:54,64.7 PSI
2015/2/18 23:25:4,64.8 PSI
2015/2/18 23:25:15,64.7 PSI
2015/2/18 23:25:25,64.6 PSI
2015/2/18 23:25:36,64.6 PSI
2015/2/18 23:25:46,65.2 PSI
2015/2/18 23:25:57,64.9 PSI
2015/2/18 23:26:7,64.9 PSI
2015/2/18 23:26:18,65.1 PSI
2015/2/18 23:26:29,64.7 PSI
2015/2/18 23:26:39,65.0 PSI
2015/2/18 23:26:50,65.1 PSI
2015/2/18 23:27:0,64.8 PSI
2015/2/18 23:27:11,65.2 PSI
2015/2/18 23:27:21,65.1 PSI
2015/2/18 23:27:32,64.9 PSI
2015/2/18 23:27:42,64.9 PSI
2015/2/18 23:27:53,65.1 PSI
2015/2/18 23:28:4,64.8 PSI
2015/2/18 23:28:14,65.0 PSI
2015/2/18 23:28:25,65.2 PSI
2015/2/18 23:28:35,65.2 PSI
2015/2/18 23:28:46,65.2 PSI
2015/2/18 23:28:56,64.9 PSI
2015/2/18 23:29:7,65.2 PSI
2015/2/18 23:29:18,65.3 PSI
2015/2/18 23:29:28,65.2 PSI
2015/2/18 23:29:39,65.2 PSI
2015/2/18 23:29:50,65.2 PSI
2015/2/18 23:30:0,65.4 PSI
2015/2/18 23:30:11,65.4 PSI
2015/2/18 23:30:21,64.9 PSI
2015/2/18 23:30:32,65.1 PSI
2015/2/18 23:30:42,65.2 PSI
2015/2/18 23:30:53,65.1 PSI
2015/2/18 23:31:3,65.2 PSI
2015/2/18 23:31:14,64.9 PSI
2015/2/18 23:31:25,65.3 PSI
2015/2/18 23:31:35,64.9 PSI
2015/2/18 23:31:46,64.8 PSI
2015/2/18 23:31:56,65.1 PSI
2015/2/18 23:32:7,64.9 PSI
2015/2/18 23:32:17,64.6 PSI
2015/2/18 23:32:28,64.8 PSI
2015/2/18 23:32:39,65.2 PSI
2015/2/18 23:32:49,64.9 PSI
2015/2/18 23:33:0,65.1 PSI
2015/2/18 23:33:10,64.9 PSI
2015/2/18 23:33:21,64.7 PSI
2015/2/18 23:33:31,65.4 PSI
2015/2/18 23:33:42,65.0 PSI
2015/2/18 23:33:52,65.3 PSI
2015/2/18 23:34:3,65.2 PSI
2015/2/18 23:34:14,65.5 PSI
2015/2/18 23:34:24,65.4 PSI
2015/2/18 23:34:35,65.1 PSI
2015/2/18 23:34:45,65.2 PSI
2015/2/18 23:34:56,65.5 PSI
2015/2/18 23:35:6,64.9 PSI
2015/2/18 23:35:17,64.9 PSI
2015/2/18 23:35:27,65.5 PSI
2015/2/18 23:35:38,65.0 PSI
2015/2/18 23:35:49,65.2 PSI
2015/2/18 23:35:59,65.2 PSI
2015/2/18 23:36:10,65.1 PSI
2015/2/18 23:36:20,65.2 PSI
2015/2/18 23:36:31,65.1 PSI
2015/2/18 23:36:41,65.2 PSI
2015/2/18 23:36:52,64.9 PSI
2015/2/18 23:37:2,65.2 PSI
2015/2/18 23:37:13,65.5 PSI
2015/2/18 23:37:24,65.5 PSI
2015/2/18 23:37:34,65.3 PSI
2015/2/18 23:37:45,65.5 PSI
2015/2/18 23:37:55,64.9 PSI
2015/2/18 23:38:6,64.9 PSI
2015/2/18 23:38:16,65.4 PSI
2015/2/18 23:38:27,65.4 PSI
2015/2/18 23:38:37,65.2 PSI
2015/2/18 23:38:48,65.4 PSI
2015/2/18 23:38:59,65.4 PSI
2015/2/18 23:39:9,65.5 PSI
2015/2/18 23:39:20,65.5 PSI
2015/2/18 23:39:30,65.4 PSI
2015/2/18 23:39:41,65.4 PSI
2015/2/18 23:39:51,65.5 PSI
2015/2/18 23:40:2,65.5 PSI
2015/2/18 23:40:12,65.2 PSI
2015/2/18 23:40:23,65.2 PSI
2015/2/18 23:40:34,65.4 PSI
2015/2/18 23:40:44,65.3 PSI
2015/2/18 23:40:55,64.8 PSI
2015/2/18 23:41:5,65.2 PSI
2015/2/18 23:41:16,65.7 PSI
2015/2/18 23:41:26,65.5 PSI
2015/2/18 23:41:37,65.4 PSI
2015/2/18 23:41:47,65.3 PSI
2015/2/18 23:41:58,65.5 PSI
2015/2/18 23:42:9,65.3 PSI
2015/2/18 23:42:19,65.5 PSI
2015/2/18 23:42:30,64.9 PSI
2015/2/18 23:42:40,65.2 PSI
2015/2/18 23:42:51,65.3 PSI
2015/2/18 23:43:1,65.7 PSI
2015/2/18 23:43:12,65.7 PSI
2015/2/18 23:43:23,65.4 PSI
2015/2/18 23:43:33,65.7 PSI
2015/2/18 23:43:44,65.5 PSI
2015/2/18 23:43:54,65.5 PSI
2015/2/18 23:44:5,65.6 PSI
2015/2/18 23:44:15,65.4 PSI
2015/2/18 23:44:26,65.5 PSI
2015/2/18 23:44:36,65.4 PSI
2015/2/18 23:44:47,65.7 PSI
2015/2/18 23:44:58,65.5 PSI
2015/2/18 23:45:8,65.3 PSI
2015/2/18 23:45:19,65.5 PSI
2015/2/18 23:45:29,65.7 PSI
2015/2/18 23:45:40,65.5 PSI
2015/2/18 23:45:50,65.2 PSI
2015/2/18 23:46:1,65.7 PSI
2015/2/18 23:46:11,65.6 PSI
2015/2/18 23:46:22,65.6 PSI
2015/2/18 23:46:33,65.5 PSI
2015/2/18 23:46:43,65.0 PSI
2015/2/18 23:46:54,65.4 PSI
2015/2/18 23:47:4,65.5 PSI
2015/2/18 23:47:15,65.2 PSI
2015/2/18 23:47:25,65.7 PSI
2015/2/18 23:47:36,65.3 PSI
2015/2/18 23:47:47,65.7 PSI
2015/2/18 23:47:57,65.5 PSI
2015/2/18 23:48:8,65.7 PSI
2015/2/18 23:48:18,65.7 PSI
2015/2/18 23:48:29,65.7 PSI
2015/2/18 23:48:40,65.5 PSI
2015/2/18 23:48:50,65.7 PSI
2015/2/18 23:49:1,65.7 PSI
2015/2/18 23:49:11,65.7 PSI
2015/2/18 23:49:22,65.7 PSI
2015/2/18 23:49:32,65.7 PSI
2015/2/18 23:49:43,65.7 PSI
2015/2/18 23:49:53,65.7 PSI
2015/2/18 23:50:4,65.7 PSI
2015/2/18 23:50:15,65.5 PSI
2015/2/18 23:50:25,65.5 PSI
2015/2/18 23:50:36,65.7 PSI
2015/2/18 23:50:46,65.7 PSI
2015/2/18 23:50:57,65.6 PSI
2015/2/18 23:51:7,65.7 PSI
2015/2/18 23:51:18,65.7 PSI
2015/2/18 23:51:29,65.7 PSI
2015/2/18 23:51:39,65.7 PSI
2015/2/18 23:51:50,65.5 PSI
2015/2/18 23:52:0,65.5 PSI
2015/2/18 23:52:11,65.7 PSI
2015/2/18 23:52:21,65.5 PSI
2015/2/18 23:52:32,65.7 PSI
2015/2/18 23:52:42,65.7 PSI
2015/2/18 23:52:53,65.7 PSI
2015/2/18 23:53:4,65.7 PSI
2015/2/18 23:53:14,65.5 PSI
2015/2/18 23:53:25,65.4 PSI
2015/2/18 23:53:35,65.4 PSI
2015/2/18 23:53:46,65.5 PSI
2015/2/18 23:53:56,65.3 PSI
2015/2/18 23:54:7,65.5 PSI
2015/2/18 23:54:17,65.7 PSI
2015/2/18 23:54:28,65.7 PSI
2015/2/18 23:54:39,65.3 PSI
2015/2/18 23:54:49,65.7 PSI
2015/2/18 23:55:0,65.7 PSI
2015/2/18 23:55:10,65.7 PSI
2015/2/18 23:55:21,65.7 PSI
2015/2/18 23:55:31,65.3 PSI
2015/2/18 23:55:42,65.5 PSI
2015/2/18 23:55:52,65.7 PSI
2015/2/18 23:56:3,65.7 PSI
2015/2/18 23:56:14,65.7 PSI
2015/2/18 23:56:24,65.6 PSI
2015/2/18 23:56:35,65.7 PSI
2015/2/18 23:56:45,65.5 PSI
2015/2/18 23:56:56,65.7 PSI
2015/2/18 23:57:6,65.7 PSI
2015/2/18 23:57:17,65.7 PSI
2015/2/18 23:57:28,65.7 PSI
2015/2/18 23:57:38,65.7 PSI
2015/2/18 23:57:49,65.7 PSI
2015/2/18 23:57:59,65.7 PSI
2015/2/18 23:58:10,65.5 PSI
2015/2/18 23:58:20,65.7 PSI
2015/2/18 23:58:31,65.6 PSI
2015/2/18 23:58:41,65.7 PSI
2015/2/18 23:58:52,65.7 PSI
2015/2/18 23:59:3,65.7 PSI
2015/2/18 23:59:13,65.7 PSI
2015/2/18 23:59:24,65.7 PSI
2015/2/18 23:59:34,65.7 PSI
2015/2/18 23:59:45,65.7 PSI
2015/2/18 23:59:55,65.7 PSI
2015/2/19 0:0:6,65.7 PSI
2015/2/19 0:0:16,65.7 PSI
2015/2/19 0:0:27,65.7 PSI
2015/2/19 0:0:38,65.7 PSI
2015/2/19 0:0:48,65.7 PSI
2015/2/19 0:0:59,65.7 PSI
2015/2/19 0:1:9,65.7 PSI
2015/2/19 0:1:20,65.7 PSI
2015/2/19 0:1:30,65.7 PSI
2015/2/19 0:1:41,65.7 PSI
2015/2/19 0:1:51,65.7 PSI
2015/2/19 0:2:2,65.7 PSI
2015/2/19 0:2:13,65.7 PSI
2015/2/19 0:2:23,65.7 PSI
2015/2/19 0:2:34,65.7 PSI
2015/2/19 0:2:44,65.7 PSI
2015/2/19 0:2:55,65.7 PSI
2015/2/19 0:3:5,65.7 PSI
2015/2/19 0:3:16,65.7 PSI
2015/2/19 0:3:26,65.7 PSI
2015/2/19 0:3:37,65.7 PSI
2015/2/19 0:3:48,65.7 PSI
2015/2/19 0:3:58,65.7 PSI
2015/2/19 0:4:9,65.7 PSI
2015/2/19 0:4:19,65.7 PSI
2015/2/19 0:4:30,65.7 PSI
2015/2/19 0:4:40,65.7 PSI
2015/2/19 0:4:51,65.7 PSI
2015/2/19 0:5:1,65.7 PSI
2015/2/19 0:5:12,65.7 PSI
2015/2/19 0:5:22,65.7 PSI
2015/2/19 0:5:33,65.7 PSI
2015/2/19 0:5:44,65.7 PSI
2015/2/19 0:5:54,65.7 PSI
2015/2/19 0:6:5,65.7 PSI
2015/2/19 0:6:15,65.7 PSI
2015/2/19 0:6:26,65.7 PSI
2015/2/19 0:6:36,65.7 PSI
2015/2/19 0:6:47,65.7 PSI
2015/2/19 0:6:58,65.7 PSI
2015/2/19 0:7:8,65.6 PSI
2015/2/19 0:7:19,65.4 PSI
2015/2/19 0:7:29,65.7 PSI
2015/2/19 0:7:40,65.7 PSI
2015/2/19 0:7:51,65.7 PSI
2015/2/19 0:8:1,65.7 PSI
2015/2/19 0:8:12,65.7 PSI
2015/2/19 0:8:22,65.7 PSI
2015/2/19 0:8:33,65.7 PSI
2015/2/19 0:8:43,65.7 PSI
2015/2/19 0:8:54,65.7 PSI
2015/2/19 0:9:4,65.7 PSI
2015/2/19 0:9:15,65.7 PSI
2015/2/19 0:9:26,65.7 PSI
2015/2/19 0:9:36,65.7 PSI
2015/2/19 0:9:47,65.7 PSI
2015/2/19 0:9:57,65.7 PSI
2015/2/19 0:10:8,65.7 PSI
2015/2/19 0:10:18,65.7 PSI
2015/2/19 0:10:29,65.7 PSI
2015/2/19 0:10:39,65.7 PSI
2015/2/19 0:10:50,65.7 PSI
2015/2/19 0:11:1,65.7 PSI
2015/2/19 0:11:11,65.5 PSI
2015/2/19 0:11:22,65.6 PSI
2015/2/19 0:11:32,65.7 PSI
2015/2/19 0:11:43,65.7 PSI
2015/2/19 0:11:53,65.7 PSI
2015/2/19 0:12:4,65.7 PSI
2015/2/19 0:12:14,65.7 PSI
2015/2/19 0:12:25,65.7 PSI
2015/2/19 0:12:36,65.7 PSI
2015/2/19 0:12:46,65.7 PSI
2015/2/19 0:12:57,65.7 PSI
2015/2/19 0:13:7,65.7 PSI
2015/2/19 0:13:18,65.7 PSI
2015/2/19 0:13:28,65.7 PSI
2015/2/19 0:13:39,65.7 PSI
2015/2/19 0:13:50,65.7 PSI
2015/2/19 0:14:0,65.7 PSI
2015/2/19 0:14:11,65.7 PSI
2015/2/19 0:14:21,65.7 PSI
2015/2/19 0:14:32,65.6 PSI
2015/2/19 0:14:42,65.7 PSI
2015/2/19 0:14:53,65.7 PSI
2015/2/19 0:15:3,65.7 PSI
2015/2/19 0:15:14,65.7 PSI
2015/2/19 0:15:25,65.7 PSI
2015/2/19 0:15:35,65.7 PSI
2015/2/19 0:15:46,65.7 PSI
2015/2/19 0:15:56,65.7 PSI
2015/2/19 0:16:7,65.7 PSI
2015/2/19 0:16:17,65.7 PSI
2015/2/19 0:16:28,65.7 PSI
2015/2/19 0:16:38,65.7 PSI
2015/2/19 0:16:49,65.7 PSI
2015/2/19 0:17:0,65.7 PSI
2015/2/19 0:17:10,65.7 PSI
2015/2/19 0:17:21,65.7 PSI
2015/2/19 0:17:31,65.7 PSI
2015/2/19 0:17:42,65.7 PSI
2015/2/19 0:17:52,65.7 PSI
2015/2/19 0:18:3,65.7 PSI
2015/2/19 0:18:13,65.7 PSI
2015/2/19 0:18:24,65.7 PSI
2015/2/19 0:18:35,65.7 PSI
2015/2/19 0:18:45,65.7 PSI
2015/2/19 0:18:56,65.7 PSI
2015/2/19 0:19:6,65.7 PSI
2015/2/19 0:19:17,65.7 PSI
2015/2/19 0:19:27,65.7 PSI
2015/2/19 0:19:38,65.7 PSI
2015/2/19 0:19:48,65.7 PSI
2015/2/19 0:19:59,65.7 PSI
2015/2/19 0:20:10,65.7 PSI
2015/2/19 0:20:20,65.6 PSI
2015/2/19 0:20:31,65.7 PSI
2015/2/19 0:20:41,65.7 PSI
2015/2/19 0:20:52,65.7 PSI
2015/2/19 0:21:2,65.7 PSI
2015/2/19 0:21:13,65.7 PSI
2015/2/19 0:21:23,65.7 PSI
2015/2/19 0:21:34,65.7 PSI
